OrderItemID,OrderID,ProductID,Quantity,UnitPrice,LineDiscount,LineTotal
19213,9313,8,3,15.68,0.0,47.04
19214,9314,17,2,11.29,4.52,18.06
19215,9314,5,1,12.36,2.47,9.89
19216,9315,9,4,26.63,0.0,106.52
19217,9316,20,1,3.64,0.0,3.64
19218,9316,10,1,14.24,0.0,14.24
19219,9317,8,4,14.35,8.61,48.79
19220,9318,15,2,18.01,5.4,30.62
19221,9318,1,1,13.13,1.97,11.16
19222,9319,5,2,11.89,3.57,20.21
19223,9320,1,1,11.95,0.0,11.95
19224,9320,12,2,10.2,0.0,20.4
19225,9321,9,1,26.58,5.32,21.26
19226,9321,20,1,3.53,0.71,2.82
19227,9321,1,2,11.0,4.4,17.6
19228,9321,3,1,13.97,2.79,11.18
19229,9321,11,1,12.46,2.49,9.97
19230,9322,7,1,19.44,3.89,15.55
19231,9322,12,1,9.78,1.96,7.82
19232,9323,10,1,13.18,0.0,13.18
19233,9323,17,1,11.76,0.0,11.76
19234,9324,5,2,12.05,0.0,24.1
19235,9324,10,1,14.97,0.0,14.97
19236,9324,14,1,7.32,0.0,7.32
19237,9324,12,2,10.04,0.0,20.08
19238,9324,20,1,3.69,0.0,3.69
19239,9325,19,2,10.24,1.02,19.46
19240,9325,1,1,12.48,0.62,11.86
19241,9326,12,1,10.55,0.53,10.02
19242,9326,6,1,21.75,1.09,20.66
19243,9327,12,1,9.45,0.0,9.45
19244,9328,8,1,16.87,2.53,14.34
19245,9329,7,4,21.1,12.66,71.74
19246,9330,9,1,28.37,0.0,28.37
19247,9330,6,2,22.29,0.0,44.58
19248,9330,18,2,12.46,0.0,24.92
19249,9331,4,1,25.92,1.3,24.62
19250,9331,5,2,11.33,1.13,21.53
19251,9331,19,1,10.07,0.5,9.57
19252,9332,12,1,10.93,0.55,10.38
19253,9333,10,4,14.94,0.0,59.76
19254,9333,16,2,11.66,0.0,23.32
19255,9333,3,2,14.47,0.0,28.94
19256,9333,20,1,3.95,0.0,3.95
19257,9334,4,1,26.39,5.28,21.11
19258,9335,14,1,6.91,1.04,5.87
19259,9335,10,2,15.77,4.73,26.81
19260,9335,18,1,14.28,2.14,12.14
19261,9335,6,1,21.86,3.28,18.58
19262,9336,12,1,9.79,0.49,9.3
19263,9336,16,1,10.98,0.55,10.43
19264,9336,5,2,12.48,1.25,23.71
19265,9337,16,1,11.02,0.0,11.02
19266,9337,20,3,3.32,0.0,9.96
19267,9337,12,4,10.39,0.0,41.56
19268,9338,16,2,11.17,0.0,22.34
19269,9338,5,1,11.53,0.0,11.53
19270,9338,18,2,14.08,0.0,28.16
19271,9339,13,1,14.21,0.0,14.21
19272,9340,18,1,12.95,0.65,12.3
19273,9341,7,1,20.4,2.04,18.36
19274,9342,13,1,14.8,1.48,13.32
19275,9342,16,1,11.85,1.18,10.67
19276,9342,4,2,23.72,4.74,42.7
19277,9342,20,5,3.76,1.88,16.92
19278,9343,1,3,12.13,0.0,36.39
19279,9343,3,1,12.95,0.0,12.95
19280,9343,6,1,22.84,0.0,22.84
19281,9343,16,1,12.19,0.0,12.19
19282,9344,4,2,27.22,0.0,54.44
19283,9345,10,1,16.09,0.8,15.29
19284,9346,14,1,7.98,1.2,6.78
19285,9346,8,1,16.23,2.43,13.8
19286,9346,19,1,10.25,1.54,8.71
19287,9347,13,1,14.95,0.0,14.95
19288,9348,12,1,10.15,0.0,10.15
19289,9348,15,2,16.17,0.0,32.34
19290,9349,3,4,14.22,8.53,48.35
19291,9349,18,1,12.81,1.92,10.89
19292,9349,9,1,27.72,4.16,23.56
19293,9349,4,1,27.76,4.16,23.6
19294,9349,17,2,11.93,3.58,20.28
19295,9350,20,1,3.58,0.72,2.86
19296,9350,18,2,13.6,5.44,21.76
19297,9350,16,2,12.24,4.9,19.58
19298,9350,10,2,15.44,6.18,24.7
19299,9350,3,1,13.07,2.61,10.46
19300,9351,9,2,26.2,0.0,52.4
19301,9352,17,1,11.54,1.73,9.81
19302,9352,11,1,12.33,1.85,10.48
19303,9353,5,1,11.73,0.0,11.73
19304,9353,14,1,7.71,0.0,7.71
19305,9354,7,3,19.63,11.78,47.11
19306,9355,14,1,7.73,0.39,7.34
19307,9356,1,1,12.83,0.64,12.19
19308,9356,14,3,7.55,1.13,21.52
19309,9356,19,1,10.86,0.54,10.32
19310,9357,11,1,11.41,0.0,11.41
19311,9357,5,1,12.78,0.0,12.78
19312,9357,7,5,18.87,0.0,94.35
19313,9358,15,1,18.01,1.8,16.21
19314,9358,5,4,11.11,4.44,40.0
19315,9359,18,1,14.27,1.43,12.84
19316,9359,11,2,12.7,2.54,22.86
19317,9359,9,3,26.47,7.94,71.47
19318,9360,10,2,16.77,5.03,28.51
19319,9360,17,2,13.57,4.07,23.07
19320,9360,9,2,26.26,7.88,44.64
19321,9361,18,1,13.5,0.0,13.5
19322,9362,9,1,27.46,0.0,27.46
19323,9363,6,1,21.17,0.0,21.17
19324,9363,13,2,16.46,0.0,32.92
19325,9363,17,1,12.44,0.0,12.44
19326,9364,20,1,3.26,0.0,3.26
19327,9364,19,2,10.0,0.0,20.0
19328,9364,8,1,17.41,0.0,17.41
19329,9365,14,2,7.71,0.0,15.42
19330,9365,15,4,18.09,0.0,72.36
19331,9366,16,2,11.84,0.0,23.68
19332,9367,15,4,18.29,10.97,62.19
19333,9367,18,2,13.0,3.9,22.1
19334,9367,17,1,12.72,1.91,10.81
19335,9367,5,1,11.63,1.74,9.89
19336,9368,19,3,10.09,1.51,28.76
19337,9368,12,2,9.03,0.9,17.16
19338,9369,14,1,7.44,0.0,7.44
19339,9370,12,1,10.02,2.0,8.02
19340,9371,5,1,11.64,0.0,11.64
19341,9371,18,2,12.33,0.0,24.66
19342,9371,6,1,21.68,0.0,21.68
19343,9371,10,4,16.06,0.0,64.24
19344,9372,19,3,10.08,4.54,25.7
19345,9373,18,2,13.35,0.0,26.7
19346,9374,20,1,3.56,0.53,3.03
19347,9374,18,4,13.96,8.38,47.46
19348,9375,7,4,20.66,0.0,82.64
19349,9375,12,2,10.3,0.0,20.6
19350,9375,5,1,11.22,0.0,11.22
19351,9375,11,1,12.79,0.0,12.79
19352,9376,9,1,25.43,1.27,24.16
19353,9376,16,1,12.13,0.61,11.52
19354,9376,4,2,26.3,2.63,49.97
19355,9376,19,1,9.34,0.47,8.87
19356,9377,8,2,17.74,0.0,35.48
19357,9377,14,1,7.65,0.0,7.65
19358,9378,17,1,12.34,0.0,12.34
19359,9379,16,2,11.75,2.35,21.15
19360,9379,2,3,10.26,3.08,27.7
19361,9379,7,2,19.62,3.92,35.32
19362,9380,1,3,12.01,7.21,28.82
19363,9380,2,1,10.13,2.03,8.1
19364,9380,12,3,10.67,6.4,25.61
19365,9381,1,2,11.75,0.0,23.5
19366,9381,3,4,13.75,0.0,55.0
19367,9381,10,2,16.69,0.0,33.38
19368,9382,20,2,3.32,0.0,6.64
19369,9382,2,1,10.3,0.0,10.3
19370,9383,18,1,12.83,0.0,12.83
19371,9383,13,1,15.49,0.0,15.49
19372,9384,2,4,9.33,7.46,29.86
19373,9385,10,1,16.67,0.0,16.67
19374,9386,9,1,27.97,1.4,26.57
19375,9387,1,1,11.93,0.0,11.93
19376,9388,5,4,11.68,2.34,44.38
19377,9388,8,1,16.27,0.81,15.46
19378,9388,9,3,27.9,4.18,79.52
19379,9389,17,1,11.49,0.0,11.49
19380,9390,7,1,21.01,0.0,21.01
19381,9390,1,1,12.42,0.0,12.42
19382,9390,8,1,17.7,0.0,17.7
19383,9390,14,1,7.97,0.0,7.97
19384,9391,9,2,26.84,0.0,53.68
19385,9391,7,1,19.44,0.0,19.44
19386,9392,8,2,16.39,0.0,32.78
19387,9392,17,1,12.56,0.0,12.56
19388,9393,5,1,11.32,0.57,10.75
19389,9394,12,1,10.03,0.0,10.03
19390,9394,16,3,11.4,0.0,34.2
19391,9395,4,2,25.93,0.0,51.86
19392,9395,11,1,13.25,0.0,13.25
19393,9396,4,1,27.32,2.73,24.59
19394,9396,9,2,27.63,5.53,49.73
19395,9396,11,1,12.49,1.25,11.24
19396,9397,20,1,3.71,0.56,3.15
19397,9397,4,1,25.37,3.81,21.56
19398,9398,14,1,7.55,0.76,6.79
19399,9398,20,1,3.4,0.34,3.06
19400,9398,4,1,25.59,2.56,23.03
19401,9398,1,1,11.15,1.12,10.03
19402,9399,11,3,12.12,0.0,36.36
19403,9399,13,1,14.47,0.0,14.47
19404,9400,8,1,18.26,0.0,18.26
19405,9401,8,2,15.84,0.0,31.68
19406,9401,10,1,15.73,0.0,15.73
19407,9402,3,1,14.17,1.42,12.75
19408,9402,1,1,12.24,1.22,11.02
19409,9402,6,1,23.41,2.34,21.07
19410,9403,1,1,12.93,2.59,10.34
19411,9403,13,1,14.0,2.8,11.2
19412,9404,7,1,20.51,1.03,19.48
19413,9405,7,2,20.99,6.3,35.68
19414,9405,3,1,13.62,2.04,11.58
19415,9406,12,1,9.56,0.96,8.6
19416,9407,2,1,10.38,0.0,10.38
19417,9407,6,1,22.61,0.0,22.61
19418,9408,2,1,10.82,0.0,10.82
19419,9408,3,1,12.49,0.0,12.49
19420,9408,17,2,11.05,0.0,22.1
19421,9409,2,1,9.91,0.5,9.41
19422,9409,15,3,18.67,2.8,53.21
19423,9410,1,2,12.21,3.66,20.76
19424,9411,10,3,14.74,6.63,37.59
19425,9411,8,2,17.64,5.29,29.99
19426,9412,18,1,14.79,0.0,14.79
19427,9413,17,1,12.07,0.0,12.07
19428,9413,8,1,15.52,0.0,15.52
19429,9413,15,1,18.63,0.0,18.63
19430,9413,5,2,11.92,0.0,23.84
19431,9414,19,2,10.05,3.02,17.08
19432,9415,20,2,3.44,1.03,5.85
19433,9416,12,1,10.15,1.52,8.63
19434,9416,16,1,11.82,1.77,10.05
19435,9416,6,1,22.69,3.4,19.29
19436,9416,7,2,20.68,6.2,35.16
19437,9417,4,1,26.47,0.0,26.47
19438,9417,5,1,12.95,0.0,12.95
19439,9418,4,1,24.51,1.23,23.28
19440,9418,13,2,14.09,1.41,26.77
19441,9418,19,1,11.0,0.55,10.45
19442,9419,3,2,14.88,4.46,25.3
19443,9420,10,1,16.12,0.0,16.12
19444,9420,6,1,22.02,0.0,22.02
19445,9421,17,1,11.66,0.0,11.66
19446,9421,7,1,20.83,0.0,20.83
19447,9422,1,2,12.16,0.0,24.32
19448,9422,9,1,26.55,0.0,26.55
19449,9422,12,2,9.98,0.0,19.96
19450,9422,15,1,18.76,0.0,18.76
19451,9423,14,2,7.2,1.44,12.96
19452,9423,7,2,22.02,4.4,39.64
19453,9424,6,2,21.54,2.15,40.93
19454,9424,18,1,13.79,0.69,13.1
19455,9424,15,1,18.69,0.93,17.76
19456,9425,9,1,26.11,0.0,26.11
19457,9426,17,1,13.05,2.61,10.44
19458,9426,1,2,11.83,4.73,18.93
19459,9427,8,1,16.25,3.25,13.0
19460,9428,17,1,12.72,0.0,12.72
19461,9428,2,3,10.34,0.0,31.02
19462,9429,17,1,11.48,2.3,9.18
19463,9429,16,1,11.58,2.32,9.26
19464,9429,3,2,13.83,5.53,22.13
19465,9429,9,2,27.69,11.08,44.3
19466,9429,13,5,14.56,14.56,58.24
19467,9430,8,2,18.06,0.0,36.12
19468,9430,6,1,22.14,0.0,22.14
19469,9431,7,2,21.6,8.64,34.56
19470,9431,12,3,9.34,5.6,22.42
19471,9432,17,1,11.85,1.18,10.67
19472,9432,15,2,16.43,3.29,29.57
19473,9432,19,1,10.46,1.05,9.41
19474,9432,18,2,12.28,2.46,22.1
19475,9432,6,1,21.8,2.18,19.62
19476,9433,3,1,14.26,2.14,12.12
19477,9433,11,1,12.93,1.94,10.99
19478,9434,1,1,11.11,0.0,11.11
19479,9434,4,4,25.93,0.0,103.72
19480,9435,8,1,16.67,0.0,16.67
19481,9436,15,1,16.66,1.67,14.99
19482,9436,12,1,9.79,0.98,8.81
19483,9436,18,5,13.64,6.82,61.38
19484,9437,6,1,23.19,2.32,20.87
19485,9437,11,2,13.14,2.63,23.65
19486,9437,18,2,12.85,2.57,23.13
19487,9438,10,1,16.33,0.82,15.51
19488,9438,5,2,12.21,1.22,23.2
19489,9438,9,1,29.9,1.5,28.4
19490,9439,5,3,12.36,1.85,35.23
19491,9439,10,1,15.32,0.77,14.55
19492,9439,17,1,11.87,0.59,11.28
19493,9439,3,1,13.6,0.68,12.92
19494,9439,13,1,14.62,0.73,13.89
19495,9440,1,1,11.32,1.7,9.62
19496,9440,15,1,18.2,2.73,15.47
19497,9440,10,1,16.54,2.48,14.06
19498,9441,4,1,25.23,1.26,23.97
19499,9441,16,2,12.13,1.21,23.05
19500,9442,15,1,15.63,3.13,12.5
19501,9442,20,2,3.48,1.39,5.57
19502,9443,20,1,3.41,0.0,3.41
19503,9443,8,2,16.46,0.0,32.92
19504,9444,13,2,15.06,4.52,25.6
19505,9444,20,1,3.64,0.55,3.09
19506,9444,6,2,21.06,6.32,35.8
19507,9444,10,1,15.6,2.34,13.26
19508,9445,16,2,13.85,2.77,24.93
19509,9445,3,1,13.91,1.39,12.52
19510,9446,9,1,26.91,0.0,26.91
19511,9447,6,2,20.82,4.16,37.48
19512,9448,3,2,14.02,0.0,28.04
19513,9449,8,1,16.55,0.83,15.72
19514,9449,12,1,10.25,0.51,9.74
19515,9449,11,1,12.15,0.61,11.54
19516,9450,8,1,16.03,0.8,15.23
19517,9450,12,3,10.98,1.65,31.29
19518,9450,14,2,6.94,0.69,13.19
19519,9451,18,2,12.65,0.0,25.3
19520,9451,10,1,13.91,0.0,13.91
19521,9452,3,2,13.21,3.96,22.46
19522,9453,16,2,11.91,2.38,21.44
19523,9453,4,2,26.21,5.24,47.18
19524,9453,18,1,13.02,1.3,11.72
19525,9453,3,2,14.45,2.89,26.01
19526,9453,17,3,11.32,3.4,30.56
19527,9454,17,1,12.47,0.0,12.47
19528,9454,7,1,20.75,0.0,20.75
19529,9455,3,2,12.96,1.3,24.62
19530,9455,7,1,19.17,0.96,18.21
19531,9455,10,4,14.62,2.92,55.56
19532,9456,12,1,9.74,0.49,9.25
19533,9456,1,2,12.03,1.2,22.86
19534,9456,17,2,12.41,1.24,23.58
19535,9457,13,2,14.38,2.88,25.88
19536,9457,11,1,12.89,1.29,11.6
19537,9458,10,2,16.08,1.61,30.55
19538,9458,18,2,12.72,1.27,24.17
19539,9458,17,1,12.45,0.62,11.83
19540,9458,11,1,12.67,0.63,12.04
19541,9459,12,1,10.04,0.0,10.04
19542,9459,3,1,13.83,0.0,13.83
19543,9460,3,1,13.55,2.03,11.52
19544,9461,2,1,10.31,0.52,9.79
19545,9462,6,1,23.02,4.6,18.42
19546,9462,10,1,14.87,2.97,11.9
19547,9463,2,2,10.77,0.0,21.54
19548,9463,1,4,11.98,0.0,47.92
19549,9464,14,3,8.17,0.0,24.51
19550,9465,5,2,11.24,0.0,22.48
19551,9466,15,2,17.78,0.0,35.56
19552,9466,8,1,16.36,0.0,16.36
19553,9467,17,1,12.91,0.0,12.91
19554,9468,8,1,15.99,2.4,13.59
19555,9469,4,2,28.13,2.81,53.45
19556,9469,12,1,10.02,0.5,9.52
19557,9470,10,2,15.07,0.0,30.14
19558,9471,11,2,12.16,1.22,23.1
19559,9471,12,4,10.22,2.04,38.84
19560,9471,6,1,23.5,1.18,22.32
19561,9471,8,1,16.86,0.84,16.02
19562,9471,5,2,11.71,1.17,22.25
19563,9472,6,2,21.81,8.72,34.9
19564,9473,3,4,15.09,0.0,60.36
19565,9473,8,1,17.19,0.0,17.19
19566,9473,7,3,19.02,0.0,57.06
19567,9474,1,1,11.93,0.0,11.93
19568,9475,20,5,3.55,2.66,15.09
19569,9475,2,3,9.54,4.29,24.33
19570,9475,4,1,26.71,4.01,22.7
19571,9475,19,1,10.02,1.5,8.52
19572,9476,12,1,9.79,0.49,9.3
19573,9477,20,1,3.26,0.0,3.26
19574,9478,14,4,7.6,1.52,28.88
19575,9478,19,2,10.27,1.03,19.51
19576,9478,18,2,12.05,1.2,22.9
19577,9479,7,1,19.88,0.0,19.88
19578,9479,15,2,17.8,0.0,35.6
19579,9479,8,1,16.94,0.0,16.94
19580,9480,9,1,28.76,0.0,28.76
19581,9480,14,4,7.97,0.0,31.88
19582,9480,17,2,12.69,0.0,25.38
19583,9480,20,2,3.3,0.0,6.6
19584,9481,7,1,19.92,1.0,18.92
19585,9481,6,1,21.82,1.09,20.73
19586,9481,14,1,7.67,0.38,7.29
19587,9482,13,2,13.93,5.57,22.29
19588,9482,20,1,3.77,0.75,3.02
19589,9482,9,1,26.61,5.32,21.29
19590,9483,13,2,15.11,1.51,28.71
19591,9484,2,2,10.39,0.0,20.78
19592,9484,9,1,28.45,0.0,28.45
19593,9484,19,2,10.35,0.0,20.7
19594,9485,5,2,10.82,3.25,18.39
19595,9485,17,1,12.18,1.83,10.35
19596,9486,5,1,11.65,1.16,10.49
19597,9486,15,2,18.81,3.76,33.86
19598,9487,12,1,9.66,0.0,9.66
19599,9487,7,1,18.78,0.0,18.78
19600,9488,8,1,16.17,0.81,15.36
19601,9488,14,1,7.41,0.37,7.04
19602,9489,19,1,10.03,0.5,9.53
19603,9490,2,1,9.68,0.48,9.2
19604,9491,10,1,16.84,0.84,16.0
19605,9491,8,3,17.78,2.67,50.67
19606,9491,4,1,26.26,1.31,24.95
19607,9492,5,4,11.62,4.65,41.83
19608,9492,12,1,9.95,1.0,8.95
19609,9493,18,1,12.88,0.0,12.88
19610,9494,7,1,20.53,0.0,20.53
19611,9494,17,3,11.36,0.0,34.08
19612,9495,16,1,11.82,0.0,11.82
19613,9495,14,2,7.93,0.0,15.86
19614,9495,11,2,12.11,0.0,24.22
19615,9496,12,1,9.29,0.0,9.29
19616,9496,15,1,17.45,0.0,17.45
19617,9496,11,2,12.48,0.0,24.96
19618,9496,4,1,29.55,0.0,29.55
19619,9497,15,2,16.73,6.69,26.77
19620,9498,12,2,8.45,0.84,16.06
19621,9499,18,1,12.54,2.51,10.03
19622,9499,10,1,14.34,2.87,11.47
19623,9500,16,1,11.63,0.0,11.63
19624,9500,8,1,16.48,0.0,16.48
19625,9500,17,1,12.05,0.0,12.05
19626,9501,18,1,12.13,1.82,10.31
19627,9502,16,2,11.2,2.24,20.16
19628,9502,5,2,11.78,2.36,21.2
19629,9503,5,3,12.36,3.71,33.37
19630,9503,12,2,10.16,2.03,18.29
19631,9504,3,1,14.28,0.0,14.28
19632,9504,4,1,27.22,0.0,27.22
19633,9504,15,1,18.79,0.0,18.79
19634,9504,1,1,12.19,0.0,12.19
19635,9505,9,3,27.06,0.0,81.18
19636,9506,8,3,18.57,0.0,55.71
19637,9506,10,1,16.04,0.0,16.04
19638,9507,9,3,29.91,17.95,71.78
19639,9507,3,1,14.19,2.84,11.35
19640,9508,6,1,22.5,0.0,22.5
19641,9509,10,2,15.95,0.0,31.9
19642,9509,12,1,9.44,0.0,9.44
19643,9509,13,2,14.91,0.0,29.82
19644,9510,7,4,19.47,0.0,77.88
19645,9511,16,3,11.9,0.0,35.7
19646,9511,19,1,9.75,0.0,9.75
19647,9511,15,1,16.71,0.0,16.71
19648,9512,1,1,12.15,1.82,10.33
19649,9512,15,1,17.53,2.63,14.9
19650,9513,1,1,12.33,0.0,12.33
19651,9514,19,1,9.26,1.85,7.41
19652,9514,8,2,17.91,7.16,28.66
19653,9515,11,1,12.16,1.82,10.34
19654,9515,4,4,26.67,16.0,90.68
19655,9515,19,1,9.58,1.44,8.14
19656,9515,8,2,17.61,5.28,29.94
19657,9516,1,3,11.89,3.57,32.1
19658,9516,13,2,15.01,3.0,27.02
19659,9517,19,1,9.12,1.82,7.3
19660,9517,14,4,7.63,6.1,24.42
19661,9518,3,3,15.22,2.28,43.38
19662,9519,13,2,14.34,4.3,24.38
19663,9520,7,1,19.8,0.0,19.8
19664,9521,12,3,9.31,4.19,23.74
19665,9522,15,2,16.08,3.22,28.94
19666,9523,15,2,16.15,6.46,25.84
19667,9523,12,1,10.11,2.02,8.09
19668,9524,9,3,27.23,8.17,73.52
19669,9525,11,1,12.29,2.46,9.83
19670,9526,8,1,18.06,0.0,18.06
19671,9526,17,3,11.45,0.0,34.35
19672,9527,9,1,26.04,3.91,22.13
19673,9527,2,4,10.2,6.12,34.68
19674,9527,19,1,10.32,1.55,8.77
19675,9528,11,1,13.71,2.06,11.65
19676,9529,16,1,12.06,0.0,12.06
19677,9529,7,1,19.96,0.0,19.96
19678,9529,2,1,10.75,0.0,10.75
19679,9530,14,1,6.89,0.0,6.89
19680,9531,18,1,11.93,1.19,10.74
19681,9531,13,2,14.52,2.9,26.14
19682,9532,9,1,28.01,0.0,28.01
19683,9532,1,1,11.7,0.0,11.7
19684,9532,10,1,15.51,0.0,15.51
19685,9532,18,2,13.43,0.0,26.86
19686,9532,14,2,7.09,0.0,14.18
19687,9533,18,1,14.15,2.83,11.32
19688,9534,15,1,17.54,1.75,15.79
19689,9535,5,1,12.59,0.0,12.59
19690,9536,18,2,13.61,5.44,21.78
19691,9536,1,1,11.83,2.37,9.46
19692,9536,3,2,13.49,5.4,21.58
19693,9537,19,5,10.16,0.0,50.8
19694,9537,17,3,12.31,0.0,36.93
19695,9537,11,1,12.63,0.0,12.63
19696,9538,17,2,11.33,2.27,20.39
19697,9538,5,1,11.83,1.18,10.65
19698,9538,11,1,12.63,1.26,11.37
19699,9539,16,1,11.15,1.12,10.03
19700,9539,19,2,10.11,2.02,18.2
19701,9539,12,3,9.46,2.84,25.54
19702,9539,10,2,15.28,3.06,27.5
19703,9540,3,1,13.78,0.0,13.78
19704,9541,4,1,25.89,2.59,23.3
19705,9541,18,2,12.37,2.47,22.27
19706,9541,11,1,12.63,1.26,11.37
19707,9541,20,2,3.57,0.71,6.43
19708,9542,12,1,9.96,0.0,9.96
19709,9542,7,1,19.48,0.0,19.48
19710,9542,14,3,7.21,0.0,21.63
19711,9542,19,2,9.86,0.0,19.72
19712,9543,1,3,12.36,0.0,37.08
19713,9543,14,1,7.29,0.0,7.29
19714,9543,4,1,24.81,0.0,24.81
19715,9544,3,1,12.36,0.0,12.36
19716,9545,2,3,9.9,5.94,23.76
19717,9546,12,1,9.19,0.0,9.19
19718,9547,14,2,7.9,1.58,14.22
19719,9548,7,1,22.23,0.0,22.23
19720,9548,18,2,14.06,0.0,28.12
19721,9548,5,2,12.85,0.0,25.7
19722,9549,10,1,14.84,0.0,14.84
19723,9549,13,2,16.02,0.0,32.04
19724,9549,16,1,12.31,0.0,12.31
19725,9550,10,1,16.64,2.5,14.14
19726,9550,18,4,13.66,8.2,46.44
19727,9550,19,1,9.14,1.37,7.77
19728,9550,11,1,12.16,1.82,10.34
19729,9551,10,1,14.94,0.75,14.19
19730,9552,19,1,10.17,0.0,10.17
19731,9553,9,1,26.48,0.0,26.48
19732,9553,19,1,9.75,0.0,9.75
19733,9554,17,1,12.5,0.0,12.5
19734,9555,12,3,9.89,0.0,29.67
19735,9556,14,1,7.76,0.39,7.37
19736,9556,13,3,14.93,2.24,42.55
19737,9556,16,1,11.4,0.57,10.83
19738,9557,10,1,16.16,0.0,16.16
19739,9558,19,1,10.41,1.56,8.85
19740,9558,5,1,12.31,1.85,10.46
19741,9558,13,3,14.44,6.5,36.82
19742,9559,19,2,10.19,1.02,19.36
19743,9559,1,2,12.25,1.23,23.27
19744,9560,11,1,11.1,2.22,8.88
19745,9560,7,2,19.08,7.63,30.53
19746,9560,12,2,10.23,4.09,16.37
19747,9561,9,2,31.05,3.11,58.99
19748,9561,19,1,10.55,0.53,10.02
19749,9562,5,1,11.35,0.0,11.35
19750,9562,1,1,11.75,0.0,11.75
19751,9562,13,1,14.74,0.0,14.74
19752,9563,13,2,13.48,5.39,21.57
19753,9563,17,2,12.02,4.81,19.23
19754,9563,18,1,12.2,2.44,9.76
19755,9563,4,1,25.4,5.08,20.32
19756,9564,14,1,7.6,0.0,7.6
19757,9565,20,3,3.92,0.59,11.17
19758,9566,17,2,11.21,0.0,22.42
19759,9566,13,1,14.11,0.0,14.11
19760,9566,5,3,12.4,0.0,37.2
19761,9567,9,1,26.66,0.0,26.66
19762,9567,15,5,18.12,0.0,90.6
19763,9568,12,2,10.27,4.11,16.43
19764,9569,20,1,3.4,0.0,3.4
19765,9570,13,3,15.5,6.98,39.52
19766,9570,16,1,12.09,1.81,10.28
19767,9570,19,3,9.2,4.14,23.46
19768,9571,4,2,26.36,10.54,42.18
19769,9571,17,2,12.05,4.82,19.28
19770,9571,15,2,17.87,7.15,28.59
19771,9572,8,2,16.81,0.0,33.62
19772,9572,14,1,7.19,0.0,7.19
19773,9573,11,2,11.64,3.49,19.79
19774,9573,19,1,9.78,1.47,8.31
19775,9574,3,1,13.9,0.7,13.2
19776,9574,19,3,9.19,1.38,26.19
19777,9574,6,3,22.83,3.42,65.07
19778,9575,8,1,17.2,0.0,17.2
19779,9575,17,1,10.61,0.0,10.61
19780,9576,17,1,11.24,2.25,8.99
19781,9576,11,2,13.01,5.2,20.82
19782,9576,9,1,25.63,5.13,20.5
19783,9577,1,1,11.46,1.15,10.31
19784,9577,12,1,9.76,0.98,8.78
19785,9578,4,1,26.58,3.99,22.59
19786,9578,16,2,11.63,3.49,19.77
19787,9579,18,1,13.11,1.97,11.14
19788,9579,3,1,13.83,2.07,11.76
19789,9580,2,1,10.59,1.59,9.0
19790,9581,9,3,26.26,0.0,78.78
19791,9581,11,1,12.18,0.0,12.18
19792,9582,9,2,26.99,0.0,53.98
19793,9582,2,1,10.68,0.0,10.68
19794,9583,12,1,10.16,1.02,9.14
19795,9583,19,2,11.26,2.25,20.27
19796,9583,2,2,10.38,2.08,18.68
19797,9584,18,3,14.58,8.75,34.99
19798,9584,15,1,18.01,3.6,14.41
19799,9585,17,1,11.65,0.0,11.65
19800,9586,12,1,9.94,0.5,9.44
19801,9587,9,2,25.91,5.18,46.64
19802,9588,11,1,13.54,2.03,11.51
19803,9589,8,1,17.0,1.7,15.3
19804,9590,17,1,12.44,1.24,11.2
19805,9591,1,1,11.02,0.0,11.02
19806,9591,5,1,11.88,0.0,11.88
19807,9592,14,1,6.81,1.02,5.79
19808,9592,8,3,17.17,7.73,43.78
19809,9592,10,1,16.96,2.54,14.42
19810,9593,3,2,15.51,6.2,24.82
19811,9593,20,1,3.51,0.7,2.81
19812,9594,10,1,16.25,0.0,16.25
19813,9595,4,1,27.5,1.38,26.12
19814,9596,14,2,8.01,0.0,16.02
19815,9597,5,2,11.9,0.0,23.8
19816,9597,15,2,18.14,0.0,36.28
19817,9597,3,1,14.2,0.0,14.2
19818,9598,1,1,12.04,0.0,12.04
19819,9599,19,1,10.39,0.52,9.87
19820,9599,20,1,3.64,0.18,3.46
19821,9600,15,2,17.27,1.73,32.81
19822,9600,2,3,9.57,1.44,27.27
19823,9601,11,2,11.58,1.16,22.0
19824,9602,15,1,17.37,3.47,13.9
19825,9603,3,1,15.22,2.28,12.94
19826,9603,9,1,27.14,4.07,23.07
19827,9604,3,1,13.14,0.0,13.14
19828,9605,11,1,12.07,0.6,11.47
19829,9606,6,1,23.25,0.0,23.25
19830,9606,20,1,3.17,0.0,3.17
19831,9606,19,1,10.26,0.0,10.26
19832,9607,11,2,12.99,2.6,23.38
19833,9607,1,4,11.23,4.49,40.43
19834,9608,3,3,14.68,0.0,44.04
19835,9608,7,2,21.09,0.0,42.18
19836,9609,20,1,3.43,0.0,3.43
19837,9610,4,1,27.06,2.71,24.35
19838,9611,15,2,15.9,0.0,31.8
19839,9612,13,1,14.14,0.0,14.14
19840,9613,13,1,15.43,2.31,13.12
19841,9614,8,3,16.95,7.63,43.22
19842,9615,8,1,17.83,0.89,16.94
19843,9616,16,4,11.44,2.29,43.47
19844,9616,15,2,17.45,1.74,33.16
19845,9616,7,3,19.79,2.97,56.4
19846,9617,5,2,11.0,2.2,19.8
